BUYER_STATE,BUYER_COUNTY,YEAR/MONTH,MME
TX,ELLIS,1,16026.930000000584
TX,ELLIS,2,15318.340000000559
TX,ELLIS,3,17366.600000000493
TX,ELLIS,4,17014.56000000048
TX,ELLIS,5,16892.61000000061
TX,ELLIS,6,17718.32000000042
TX,ELLIS,7,16711.71000000052
TX,ELLIS,8,17894.85000000049
TX,ELLIS,9,16848.14000000058
TX,ELLIS,10,17894.830000000453
TX,ELLIS,11,17586.68000000047
TX,ELLIS,12,18197.390000000345
TX,ERATH,1,4977.900000000026
TX,ERATH,2,4935.300000000046
TX,ERATH,3,5612.460000000028
TX,ERATH,4,4808.170000000055
TX,ERATH,5,4877.050000000042
TX,ERATH,6,5001.3600000000315
TX,ERATH,7,5240.290000000024
TX,ERATH,8,5285.270000000028
TX,ERATH,9,5319.680000000031
TX,ERATH,10,5458.130000000015
TX,ERATH,11,4893.540000000037
TX,ERATH,12,5357.820000000025
TX,FALLS,1,1768.0699999999977
TX,FALLS,2,1665.709999999998
TX,FALLS,3,1869.5199999999975
TX,FALLS,4,1818.509999999997
TX,FALLS,5,1824.9499999999932
TX,FALLS,6,1825.1999999999957
TX,FALLS,7,1851.3699999999963
TX,FALLS,8,1990.309999999994
TX,FALLS,9,1846.129999999996
TX,FALLS,10,2079.7499999999923
TX,FALLS,11,2015.5299999999963
TX,FALLS,12,1798.3699999999965
TX,FANNIN,1,4074.2400000000544
TX,FANNIN,2,3484.5600000000377
TX,FANNIN,3,4140.270000000054
TX,FANNIN,4,4016.4100000000667
TX,FANNIN,5,4105.830000000054
TX,FANNIN,6,3966.9900000000594
TX,FANNIN,7,4037.060000000053
TX,FANNIN,8,4259.310000000051
TX,FANNIN,9,4063.7700000000514
TX,FANNIN,10,4497.32000000005
TX,FANNIN,11,4137.350000000059
TX,FANNIN,12,4321.95000000005
TX,FAYETTE,1,2564.9200000000087
TX,FAYETTE,2,2407.8500000000113
TX,FAYETTE,3,2690.8600000000197
TX,FAYETTE,4,2558.490000000009
TX,FAYETTE,5,2804.8300000000245
TX,FAYETTE,6,2743.060000000024
TX,FAYETTE,7,2809.300000000019
TX,FAYETTE,8,2813.340000000025
TX,FAYETTE,9,2781.800000000028
TX,FAYETTE,10,3055.9700000000325
TX,FAYETTE,11,2720.5400000000254
TX,FAYETTE,12,2928.320000000027
TX,FISHER,1,413.75000000000017
TX,FISHER,2,350.1100000000001
TX,FISHER,3,387.3199999999999
TX,FISHER,4,349.9499999999999
TX,FISHER,5,341.2300000000002
TX,FISHER,6,385.61000000000007
TX,FISHER,7,345.8200000000001
TX,FISHER,8,326.6499999999999
TX,FISHER,9,402.6699999999999
TX,FISHER,10,397.72999999999996
TX,FISHER,11,376.93999999999994
TX,FISHER,12,372.89
TX,FLOYD,1,283.99999999999994
TX,FLOYD,2,309.47
TX,FLOYD,3,260.2600000000001
TX,FLOYD,4,284.3400000000001
TX,FLOYD,5,297.73000000000013
TX,FLOYD,6,322.46
TX,FLOYD,7,307.4500000000001
TX,FLOYD,8,379.78
TX,FLOYD,9,311.04999999999995
TX,FLOYD,10,273.40000000000015
TX,FLOYD,11,225.1500000000001
TX,FLOYD,12,274.52000000000015
TX,FOARD,1,68.10999999999999
TX,FOARD,2,61.68999999999998
TX,FOARD,3,75.36999999999998
TX,FOARD,4,77.31999999999995
TX,FOARD,5,95.95999999999997
TX,FOARD,6,73.82999999999997
TX,FOARD,7,90.46999999999996
TX,FOARD,8,70.77999999999997
TX,FOARD,9,90.17999999999995
TX,FOARD,10,78.58999999999999
TX,FOARD,11,76.82999999999998
TX,FOARD,12,85.40999999999998
TX,FORT BEND,1,52366.84999999815
TX,FORT BEND,2,47858.139999998464
TX,FORT BEND,3,54457.4899999985
TX,FORT BEND,4,52550.06999999835
TX,FORT BEND,5,55922.39999999801
TX,FORT BEND,6,54542.799999998904
TX,FORT BEND,7,53018.41999999846
TX,FORT BEND,8,54057.819999998304
TX,FORT BEND,9,53349.769999998185
TX,FORT BEND,10,53825.11999999772
TX,FORT BEND,11,52456.229999998046
TX,FORT BEND,12,56251.73999999811
TX,FRANKLIN,1,1289.4500000000003
TX,FRANKLIN,2,1238.4299999999994
TX,FRANKLIN,3,1291.9699999999991
TX,FRANKLIN,4,1433.3099999999984
TX,FRANKLIN,5,1270.2400000000007
TX,FRANKLIN,6,1445.879999999998
TX,FRANKLIN,7,1198.3100000000006
TX,FRANKLIN,8,1326.1899999999985
TX,FRANKLIN,9,1575.1599999999985
TX,FRANKLIN,10,1161.8500000000008
TX,FRANKLIN,11,1291.0100000000007
TX,FRANKLIN,12,1390.9199999999994
TX,FREESTONE,1,1831.7199999999937
TX,FREESTONE,2,1421.749999999996
TX,FREESTONE,3,1824.2699999999948
TX,FREESTONE,4,1723.3599999999944
TX,FREESTONE,5,1641.1099999999951
TX,FREESTONE,6,1749.879999999994
TX,FREESTONE,7,1736.9599999999946
TX,FREESTONE,8,1729.7499999999968
TX,FREESTONE,9,1668.1899999999962
TX,FREESTONE,10,1612.3599999999954
TX,FREESTONE,11,1625.6499999999937
TX,FREESTONE,12,1553.7899999999922
TX,FRIO,1,788.9600000000019
TX,FRIO,2,772.1300000000017
TX,FRIO,3,969.5000000000022
TX,FRIO,4,889.6300000000018
TX,FRIO,5,911.3700000000017
TX,FRIO,6,925.2900000000021
TX,FRIO,7,1002.0700000000006
TX,FRIO,8,986.700000000002
TX,FRIO,9,947.160000000001
TX,FRIO,10,1000.2400000000017
TX,FRIO,11,957.360000000001
TX,FRIO,12,1021.5000000000022
TX,GAINES,1,1267.3299999999995
TX,GAINES,2,1147.9600000000003
TX,GAINES,3,1333.5099999999984
TX,GAINES,4,1275.599999999998
TX,GAINES,5,1267.6799999999994
TX,GAINES,6,1411.6099999999985
TX,GAINES,7,1387.4699999999968
TX,GAINES,8,1306.9100000000017
TX,GAINES,9,1280.7299999999998
TX,GAINES,10,1613.2399999999955
TX,GAINES,11,1428.279999999998
TX,GAINES,12,1437.2899999999988
TX,GALVESTON,1,40084.74999999889
TX,GALVESTON,2,37399.099999998834
TX,GALVESTON,3,43389.029999998435
TX,GALVESTON,4,42160.63999999874
TX,GALVESTON,5,43004.15999999869
TX,GALVESTON,6,44730.599999998594
TX,GALVESTON,7,43042.13999999838
TX,GALVESTON,8,45016.46999999823
TX,GALVESTON,9,40797.99999999872
TX,GALVESTON,10,46057.01999999834
TX,GALVESTON,11,42784.45999999857
TX,GALVESTON,12,44830.73999999852
TX,GARZA,1,291.08999999999975
TX,GARZA,2,259.87999999999977
TX,GARZA,3,285.0599999999995
TX,GARZA,4,302.8999999999997
TX,GARZA,5,338.1299999999994
TX,GARZA,6,360.6799999999994
TX,GARZA,7,324.6299999999995
TX,GARZA,8,370.55999999999915
TX,GARZA,9,291.41999999999985
TX,GARZA,10,298.0199999999997
TX,GARZA,11,281.52
TX,GARZA,12,255.1799999999999
TX,GILLESPIE,1,2372.060000000004
TX,GILLESPIE,2,2232.3400000000006
TX,GILLESPIE,3,2564.930000000007
TX,GILLESPIE,4,2363.5000000000055
TX,GILLESPIE,5,2509.5500000000125
TX,GILLESPIE,6,2404.7300000000055
TX,GILLESPIE,7,2583.660000000013
TX,GILLESPIE,8,2506.060000000011
TX,GILLESPIE,9,2532.7800000000125
TX,GILLESPIE,10,2849.400000000014
TX,GILLESPIE,11,2544.4300000000076
TX,GILLESPIE,12,2804.950000000011
TX,GOLIAD,1,293.17
TX,GOLIAD,2,273.26000000000016
TX,GOLIAD,3,289.73000000000013
TX,GOLIAD,4,285.7900000000001
TX,GOLIAD,5,294.12999999999994
TX,GOLIAD,6,254.39000000000013
TX,GOLIAD,7,286.01000000000005
TX,GOLIAD,8,288.93000000000006
TX,GOLIAD,9,267.92000000000013
TX,GOLIAD,10,298.48000000000013
TX,GOLIAD,11,287.0199999999998
TX,GOLIAD,12,333.33999999999975
TX,GONZALES,1,1209.6100000000024
TX,GONZALES,2,1250.9900000000007
TX,GONZALES,3,1413.4600000000003
TX,GONZALES,4,1421.3600000000008
TX,GONZALES,5,1412.5100000000002
TX,GONZALES,6,1211.9499999999996
TX,GONZALES,7,1535.3999999999974
TX,GONZALES,8,1426.999999999998
TX,GONZALES,9,1442.340000000001
TX,GONZALES,10,1426.2699999999984
TX,GONZALES,11,1379.3999999999983
TX,GONZALES,12,1511.229999999998
TX,GRAY,1,3305.4500000000335
TX,GRAY,2,3144.130000000017
TX,GRAY,3,3505.550000000035
TX,GRAY,4,3397.8400000000324
TX,GRAY,5,3710.230000000032
TX,GRAY,6,3468.110000000037
TX,GRAY,7,3558.160000000033
TX,GRAY,8,3495.5400000000354
TX,GRAY,9,3583.130000000037
TX,GRAY,10,3715.6400000000385
TX,GRAY,11,3480.150000000033
TX,GRAY,12,3824.1100000000433
TX,GRAYSON,1,32419.539999999353
TX,GRAYSON,2,31464.30999999945
TX,GRAYSON,3,34968.71999999916
TX,GRAYSON,4,33238.24999999942
TX,GRAYSON,5,32979.41999999948
TX,GRAYSON,6,35278.82999999931
TX,GRAYSON,7,34827.51999999939
TX,GRAYSON,8,35131.48999999939
TX,GRAYSON,9,34579.90999999913
TX,GRAYSON,10,36315.089999999145
TX,GRAYSON,11,34214.80999999924
TX,GRAYSON,12,36829.419999998994
TX,GREGG,1,27077.130000000172
TX,GREGG,2,26004.720000000132
TX,GREGG,3,28364.560000000092
TX,GREGG,4,27386.420000000056
TX,GREGG,5,28619.880000000056
TX,GREGG,6,29951.149999999852
TX,GREGG,7,28912.819999999898
TX,GREGG,8,29085.669999999936
TX,GREGG,9,27368.460000000192
TX,GREGG,10,29556.78999999989
TX,GREGG,11,28744.069999999916
TX,GREGG,12,29982.099999999748
TX,GRIMES,1,859.5300000000028
TX,GRIMES,2,855.3800000000018
TX,GRIMES,3,944.7300000000025
TX,GRIMES,4,989.2500000000024
TX,GRIMES,5,1039.2200000000028
TX,GRIMES,6,966.4900000000015
TX,GRIMES,7,935.5900000000013
TX,GRIMES,8,1060.0200000000016
TX,GRIMES,9,1043.1200000000017
TX,GRIMES,10,1132.090000000002
TX,GRIMES,11,1084.640000000002
TX,GRIMES,12,1158.6400000000008
TX,GUADALUPE,1,8990.950000000043
TX,GUADALUPE,2,8536.159999999987
TX,GUADALUPE,3,9648.190000000062
TX,GUADALUPE,4,9495.680000000108
TX,GUADALUPE,5,9772.590000000127
TX,GUADALUPE,6,9540.690000000079
TX,GUADALUPE,7,9995.260000000135
TX,GUADALUPE,8,10078.470000000145
TX,GUADALUPE,9,9543.750000000071
TX,GUADALUPE,10,10726.030000000148
TX,GUADALUPE,11,9832.54000000011
TX,GUADALUPE,12,10842.700000000184
TX,HALE,1,2501.080000000009
TX,HALE,2,2455.7300000000064
TX,HALE,3,2700.0000000000164
TX,HALE,4,2531.7500000000155
TX,HALE,5,2620.9000000000115
TX,HALE,6,2586.7400000000102
TX,HALE,7,2627.4600000000028
TX,HALE,8,2811.890000000012
TX,HALE,9,2578.5100000000057
TX,HALE,10,3002.1900000000214
TX,HALE,11,2669.8100000000104
TX,HALE,12,2627.4700000000103
TX,HALL,1,270.6699999999999
TX,HALL,2,313.7999999999997
TX,HALL,3,304.17999999999984
TX,HALL,4,343.24999999999955
TX,HALL,5,318.24999999999966
TX,HALL,6,327.7599999999995
TX,HALL,7,318.19999999999976
TX,HALL,8,347.6099999999997
TX,HALL,9,349.82999999999964
TX,HALL,10,294.4299999999998
TX,HALL,11,300.48999999999955
TX,HALL,12,345.6199999999996
TX,HAMILTON,1,1582.2399999999952
TX,HAMILTON,2,1689.0199999999954
TX,HAMILTON,3,1993.3399999999929
TX,HAMILTON,4,1835.579999999995
TX,HAMILTON,5,1823.1099999999929
TX,HAMILTON,6,1983.4899999999946
TX,HAMILTON,7,1790.7799999999957
TX,HAMILTON,8,2044.4999999999932
TX,HAMILTON,9,1808.4299999999955
TX,HAMILTON,10,1783.279999999995
TX,HAMILTON,11,1880.5599999999952
TX,HAMILTON,12,1727.359999999994
TX,HANSFORD,1,155.58999999999997
TX,HANSFORD,2,142.17000000000002
TX,HANSFORD,3,160.97000000000003
TX,HANSFORD,4,170.49000000000004
TX,HANSFORD,5,152.74000000000004
TX,HANSFORD,6,163.35000000000002
TX,HANSFORD,7,145.70000000000002
TX,HANSFORD,8,173.25000000000003
TX,HANSFORD,9,151.54000000000005
TX,HANSFORD,10,160.90000000000003
TX,HANSFORD,11,176.90000000000006
TX,HANSFORD,12,135.35999999999999
TX,HARDEMAN,1,273.2900000000001
TX,HARDEMAN,2,246.95000000000013
TX,HARDEMAN,3,283.6699999999999
TX,HARDEMAN,4,314.5299999999998
TX,HARDEMAN,5,282.95
TX,HARDEMAN,6,282.69999999999993
TX,HARDEMAN,7,292.24999999999994
TX,HARDEMAN,8,286.05000000000007
TX,HARDEMAN,9,260.3900000000002
TX,HARDEMAN,10,325.2499999999997
TX,HARDEMAN,11,287.77
TX,HARDEMAN,12,295.5399999999998
TX,HARDIN,1,6366.979999999993
TX,HARDIN,2,6416.329999999973
TX,HARDIN,3,6988.669999999952
TX,HARDIN,4,6580.839999999965
TX,HARDIN,5,7095.509999999968
TX,HARDIN,6,6803.609999999974
TX,HARDIN,7,6794.589999999954
TX,HARDIN,8,7115.0299999999515
TX,HARDIN,9,6290.239999999975
TX,HARDIN,10,7157.9799999999705
TX,HARDIN,11,6673.119999999968
TX,HARDIN,12,7271.159999999946
TX,HARRIS,1,565860.2600003015
TX,HARRIS,2,555914.4300002984
TX,HARRIS,3,610798.4700003265
TX,HARRIS,4,584426.2900003223
TX,HARRIS,5,598836.1400003235
TX,HARRIS,6,606208.3000003486
TX,HARRIS,7,588088.6600003218
TX,HARRIS,8,613811.3600003668
TX,HARRIS,9,556902.7000003178
TX,HARRIS,10,573942.2100003534
TX,HARRIS,11,544922.870000331
TX,HARRIS,12,573810.6400003375
TX,HARRISON,1,6175.269999999978
TX,HARRISON,2,5905.290000000001
TX,HARRISON,3,6528.969999999968
TX,HARRISON,4,6423.129999999992
TX,HARRISON,5,6625.319999999968
TX,HARRISON,6,6854.739999999966
TX,HARRISON,7,6480.229999999967
TX,HARRISON,8,6885.209999999975
TX,HARRISON,9,6441.479999999984
TX,HARRISON,10,7052.459999999958
TX,HARRISON,11,6641.369999999989
TX,HARRISON,12,6685.239999999987
TX,HASKELL,1,963.2799999999999
TX,HASKELL,2,1464.8599999999992
TX,HASKELL,3,883.1099999999996
TX,HASKELL,4,906.7199999999996
TX,HASKELL,5,1012.1100000000001
TX,HASKELL,6,832.4299999999987
TX,HASKELL,7,1117.269999999999
TX,HASKELL,8,1340.2100000000003
TX,HASKELL,9,1270.5800000000006
TX,HASKELL,10,1046.3199999999986
TX,HASKELL,11,1277.6099999999992
TX,HASKELL,12,1357.6899999999982
TX,HAYS,1,13528.370000000372
TX,HAYS,2,13715.73000000033
TX,HAYS,3,14227.510000000388
TX,HAYS,4,13545.130000000374
TX,HAYS,5,14322.070000000427
TX,HAYS,6,14567.860000000499
TX,HAYS,7,14872.660000000433
TX,HAYS,8,14939.060000000483
TX,HAYS,9,14894.160000000447
TX,HAYS,10,14923.330000000464
TX,HAYS,11,15483.470000000434
TX,HAYS,12,15328.490000000553
TX,HEMPHILL,1,278.6299999999999
TX,HEMPHILL,2,315.90999999999974
TX,HEMPHILL,3,334.0899999999997
TX,HEMPHILL,4,341.02999999999975
TX,HEMPHILL,5,303.6299999999998
TX,HEMPHILL,6,292.07999999999987
TX,HEMPHILL,7,326.5999999999997
TX,HEMPHILL,8,371.2199999999997
TX,HEMPHILL,9,321.96999999999974
TX,HEMPHILL,10,328.0399999999997
TX,HEMPHILL,11,353.48999999999967
TX,HEMPHILL,12,371.82999999999964
TX,HENDERSON,1,10784.920000000162
TX,HENDERSON,2,9874.500000000087
TX,HENDERSON,3,11405.780000000224
TX,HENDERSON,4,10884.060000000189
TX,HENDERSON,5,10868.330000000207
TX,HENDERSON,6,11574.340000000228
TX,HENDERSON,7,11366.76000000024
TX,HENDERSON,8,11893.190000000268
TX,HENDERSON,9,11563.610000000213
TX,HENDERSON,10,11737.350000000211
TX,HENDERSON,11,11211.280000000232
TX,HENDERSON,12,12048.490000000256
TX,HIDALGO,1,22747.990000000595
TX,HIDALGO,2,21334.650000000656
TX,HIDALGO,3,23950.420000000275
TX,HIDALGO,4,21572.870000000563
TX,HIDALGO,5,21595.240000000613
TX,HIDALGO,6,22858.94000000034
TX,HIDALGO,7,21904.310000000572
TX,HIDALGO,8,24074.580000000315
TX,HIDALGO,9,22626.02000000043
TX,HIDALGO,10,23517.930000000324
TX,HIDALGO,11,22109.870000000607
TX,HIDALGO,12,23807.590000000328
TX,HILL,1,5341.100000000026
TX,HILL,2,5211.220000000039
TX,HILL,3,5921.870000000012
TX,HILL,4,5711.520000000017
TX,HILL,5,5236.610000000036
TX,HILL,6,5956.050000000012
TX,HILL,7,5916.5600000000195
TX,HILL,8,5830.239999999999
TX,HILL,9,5871.660000000017
TX,HILL,10,6087.890000000006
TX,HILL,11,5882.460000000014
TX,HILL,12,5557.130000000031
TX,HOCKLEY,1,2110.5499999999965
TX,HOCKLEY,2,2006.7899999999945
TX,HOCKLEY,3,2268.350000000003
TX,HOCKLEY,4,2261.610000000004
TX,HOCKLEY,5,2152.0999999999945
TX,HOCKLEY,6,2211.6599999999958
TX,HOCKLEY,7,2452.0900000000083
TX,HOCKLEY,8,2163.249999999999
TX,HOCKLEY,9,2292.3099999999995
TX,HOCKLEY,10,2314.5999999999995
TX,HOCKLEY,11,2235.7099999999996
TX,HOCKLEY,12,2609.9900000000125
TX,HOOD,1,8815.940000000006
TX,HOOD,2,8190.919999999991
TX,HOOD,3,8998.270000000048
TX,HOOD,4,8944.290000000017
TX,HOOD,5,9309.14000000003
TX,HOOD,6,9393.510000000082
TX,HOOD,7,8892.400000000029
TX,HOOD,8,9658.150000000103
TX,HOOD,9,9075.640000000054
TX,HOOD,10,9906.3800000001
TX,HOOD,11,9502.20000000006
TX,HOOD,12,10079.090000000106
TX,HOPKINS,1,7745.2399999999625
TX,HOPKINS,2,7716.399999999961
TX,HOPKINS,3,7956.199999999954
TX,HOPKINS,4,8180.449999999961
TX,HOPKINS,5,8819.589999999997
TX,HOPKINS,6,9499.410000000033
TX,HOPKINS,7,7389.259999999965
TX,HOPKINS,8,8381.49999999996
TX,HOPKINS,9,9365.09000000004
TX,HOPKINS,10,7966.589999999967
TX,HOPKINS,11,8475.38999999998
TX,HOPKINS,12,8843.770000000006
TX,HOUSTON,1,2773.370000000007
TX,HOUSTON,2,2278.0200000000004
TX,HOUSTON,3,2978.050000000016
TX,HOUSTON,4,2676.6400000000117
TX,HOUSTON,5,2722.280000000007
TX,HOUSTON,6,2978.0600000000168
TX,HOUSTON,7,2733.77000000001
TX,HOUSTON,8,2753.530000000009
TX,HOUSTON,9,2740.9400000000096
TX,HOUSTON,10,3021.850000000018
TX,HOUSTON,11,2627.5900000000074
TX,HOUSTON,12,2910.850000000017
TX,HOWARD,1,4933.040000000045
TX,HOWARD,2,4680.4200000000355
TX,HOWARD,3,5040.320000000041
TX,HOWARD,4,4862.480000000043
TX,HOWARD,5,5153.950000000032
TX,HOWARD,6,5069.700000000028
TX,HOWARD,7,5183.050000000036
TX,HOWARD,8,5465.720000000026
TX,HOWARD,9,4935.100000000031
TX,HOWARD,10,5019.060000000046
TX,HOWARD,11,4943.450000000039
TX,HOWARD,12,4597.040000000042
TX,HUNT,1,14024.76000000029
TX,HUNT,2,12676.920000000186
TX,HUNT,3,14604.640000000316
TX,HUNT,4,14778.710000000234
TX,HUNT,5,14398.350000000284
TX,HUNT,6,14782.530000000354
TX,HUNT,7,14962.460000000317
TX,HUNT,8,15238.860000000366
TX,HUNT,9,15258.880000000361
TX,HUNT,10,14384.890000000309
TX,HUNT,11,14379.380000000352
TX,HUNT,12,14863.360000000259
TX,HUTCHINSON,1,3243.4000000000215
TX,HUTCHINSON,2,2986.4400000000223
TX,HUTCHINSON,3,3181.3300000000254
TX,HUTCHINSON,4,2940.920000000023
TX,HUTCHINSON,5,3146.630000000026
TX,HUTCHINSON,6,3196.140000000024
TX,HUTCHINSON,7,3317.650000000028
TX,HUTCHINSON,8,2954.4900000000184
TX,HUTCHINSON,9,2958.8200000000206
TX,HUTCHINSON,10,3184.2700000000323
TX,HUTCHINSON,11,3131.6200000000254
TX,HUTCHINSON,12,3110.7300000000237
TX,JACK,1,744.5199999999995
TX,JACK,2,799.6999999999994
TX,JACK,3,823.8999999999994
TX,JACK,4,664.2899999999996
TX,JACK,5,874.2699999999999
TX,JACK,6,750.5099999999989
TX,JACK,7,791.6999999999996
TX,JACK,8,922.1799999999993
TX,JACK,9,644.38
TX,JACK,10,692.2899999999997
TX,JACK,11,826.2299999999994
TX,JACK,12,849.6299999999994
TX,JACKSON,1,910.8800000000043
TX,JACKSON,2,879.3900000000028
TX,JACKSON,3,1010.4100000000053
TX,JACKSON,4,913.6400000000039
TX,JACKSON,5,972.3600000000043
TX,JACKSON,6,982.070000000004
TX,JACKSON,7,991.340000000003
TX,JACKSON,8,903.430000000003
TX,JACKSON,9,968.9300000000032
TX,JACKSON,10,1087.450000000004
TX,JACKSON,11,1003.1600000000029
TX,JACKSON,12,1055.6700000000035
TX,JASPER,1,9104.630000000034
TX,JASPER,2,8095.229999999976
TX,JASPER,3,9536.620000000083
TX,JASPER,4,8662.20999999999
TX,JASPER,5,8976.15000000002
TX,JASPER,6,9825.500000000078
TX,JASPER,7,9326.440000000073
TX,JASPER,8,9339.47000000006
TX,JASPER,9,8963.960000000015
TX,JASPER,10,9496.310000000058
TX,JASPER,11,9377.840000000071
TX,JASPER,12,9324.600000000037
TX,JEFFERSON,1,39033.919999999074
TX,JEFFERSON,2,37079.86999999948
TX,JEFFERSON,3,41577.71999999919
TX,JEFFERSON,4,39964.00999999904
TX,JEFFERSON,5,42437.16999999917
TX,JEFFERSON,6,42420.719999999
TX,JEFFERSON,7,39639.719999999
TX,JEFFERSON,8,41329.1399999989
TX,JEFFERSON,9,37384.209999999366
TX,JEFFERSON,10,40356.059999998644
TX,JEFFERSON,11,38375.99999999901
TX,JEFFERSON,12,39108.399999998765
TX,JIM HOGG,1,143.32
TX,JIM HOGG,2,140.01000000000002
TX,JIM HOGG,3,157.64
TX,JIM HOGG,4,166.88000000000008
TX,JIM HOGG,5,163.91999999999996
TX,JIM HOGG,6,167.16000000000014
TX,JIM HOGG,7,170.07000000000002
TX,JIM HOGG,8,181.73999999999995
TX,JIM HOGG,9,183.35000000000008
TX,JIM HOGG,10,171.17999999999998
TX,JIM HOGG,11,176.91999999999996
TX,JIM HOGG,12,154.8300000000001
TX,JIM WELLS,1,5322.0300000000325
TX,JIM WELLS,2,5083.270000000023
TX,JIM WELLS,3,5902.380000000007
TX,JIM WELLS,4,5655.760000000021
TX,JIM WELLS,5,5903.030000000006
TX,JIM WELLS,6,5933.900000000011
TX,JIM WELLS,7,5763.2300000000105
TX,JIM WELLS,8,6002.5200000000095
TX,JIM WELLS,9,5894.889999999999
TX,JIM WELLS,10,6370.48000000001
TX,JIM WELLS,11,5627.780000000012
TX,JIM WELLS,12,6119.240000000024
TX,JOHNSON,1,23951.130000000016
TX,JOHNSON,2,24173.059999999918
TX,JOHNSON,3,26394.74999999988
TX,JOHNSON,4,24757.209999999937
TX,JOHNSON,5,25838.08999999979
TX,JOHNSON,6,26808.469999999656
TX,JOHNSON,7,25706.929999999713
TX,JOHNSON,8,26814.479999999774
TX,JOHNSON,9,26068.269999999695
TX,JOHNSON,10,26939.459999999704
TX,JOHNSON,11,26997.979999999672
TX,JOHNSON,12,27804.009999999642
TX,JONES,1,1173.9600000000032
TX,JONES,2,1092.5000000000034
TX,JONES,3,1233.2900000000027
TX,JONES,4,1226.930000000001
TX,JONES,5,1183.9000000000012
TX,JONES,6,1308.740000000001
TX,JONES,7,1314.4500000000012
TX,JONES,8,1189.890000000002
TX,JONES,9,1273.920000000001
TX,JONES,10,1321.2500000000014
TX,JONES,11,1256.160000000002
TX,JONES,12,1295.3500000000004
TX,KARNES,1,1195.5700000000018
TX,KARNES,2,1166.3000000000015
TX,KARNES,3,1337.23
TX,KARNES,4,1379.289999999999
TX,KARNES,5,1244.9000000000005
TX,KARNES,6,1346.3200000000008
TX,KARNES,7,1449.8299999999979
TX,KARNES,8,1367.8600000000008
TX,KARNES,9,1288.7999999999995
TX,KARNES,10,1407.4599999999991
TX,KARNES,11,1363.9399999999987
TX,KARNES,12,1493.6499999999971
TX,KAUFMAN,1,16755.840000000484
TX,KAUFMAN,2,15720.980000000529
TX,KAUFMAN,3,17823.020000000448
TX,KAUFMAN,4,17000.330000000533
TX,KAUFMAN,5,16907.10000000052
TX,KAUFMAN,6,17927.770000000353
TX,KAUFMAN,7,17666.740000000427
TX,KAUFMAN,8,18021.04000000037
TX,KAUFMAN,9,17170.100000000417
TX,KAUFMAN,10,18386.810000000245
TX,KAUFMAN,11,17495.06000000038
TX,KAUFMAN,12,18230.780000000297
TX,KENDALL,1,3830.0000000000405
TX,KENDALL,2,3570.750000000038
TX,KENDALL,3,4237.910000000039
TX,KENDALL,4,3888.500000000041
TX,KENDALL,5,3953.4600000000464
TX,KENDALL,6,4143.280000000046
TX,KENDALL,7,3990.55000000004
TX,KENDALL,8,4276.3300000000345
TX,KENDALL,9,4152.010000000045
TX,KENDALL,10,4130.920000000039
TX,KENDALL,11,4239.27000000003
TX,KENDALL,12,4613.770000000025
TX,KERR,1,8006.559999999981
TX,KERR,2,6643.06000000001
TX,KERR,3,7868.6399999999885
TX,KERR,4,7677.359999999972
TX,KERR,5,7483.139999999973
TX,KERR,6,7757.589999999999
TX,KERR,7,7854.2500000000055
TX,KERR,8,7779.219999999979
TX,KERR,9,7561.309999999998
TX,KERR,10,8053.829999999986
TX,KERR,11,7677.649999999976
TX,KERR,12,8041.429999999974
TX,KIMBLE,1,538.469999999999
TX,KIMBLE,2,447.5599999999992
TX,KIMBLE,3,519.0299999999988
TX,KIMBLE,4,624.4499999999987
TX,KIMBLE,5,579.8799999999991
TX,KIMBLE,6,598.6999999999989
TX,KIMBLE,7,518.9099999999991
TX,KIMBLE,8,556.9099999999991
TX,KIMBLE,9,609.4499999999988
TX,KIMBLE,10,526.2599999999993
TX,KIMBLE,11,560.4399999999993
TX,KIMBLE,12,591.7099999999988
TX,KINNEY,1,128.7000000000001
TX,KINNEY,2,126.04000000000002
TX,KINNEY,3,143.11000000000004
TX,KINNEY,4,113.89000000000003
TX,KINNEY,5,131.63000000000005
TX,KINNEY,6,165.23000000000002
TX,KINNEY,7,119.92
TX,KINNEY,8,142.2
TX,KINNEY,9,152.10999999999999
TX,KINNEY,10,146.73
TX,KINNEY,11,114.4
TX,KINNEY,12,118.62000000000003
TX,KLEBERG,1,2271.340000000004
TX,KLEBERG,2,2073.879999999994
TX,KLEBERG,3,2339.460000000003
TX,KLEBERG,4,2476.0000000000064
TX,KLEBERG,5,2413.4300000000057
TX,KLEBERG,6,2393.9400000000037
TX,KLEBERG,7,2517.2700000000127
TX,KLEBERG,8,2540.670000000008
TX,KLEBERG,9,2423.4100000000017
TX,KLEBERG,10,2594.180000000009
TX,KLEBERG,11,2548.5700000000083
TX,KLEBERG,12,2618.460000000005
TX,KNOX,1,538.4199999999994
TX,KNOX,2,552.0199999999993
TX,KNOX,3,547.2899999999992
TX,KNOX,4,465.40999999999946
TX,KNOX,5,510.9099999999993
TX,KNOX,6,603.1899999999991
TX,KNOX,7,543.9899999999993
TX,KNOX,8,717.3499999999984
TX,KNOX,9,513.6299999999989
TX,KNOX,10,576.5999999999989
TX,KNOX,11,499.649999999999
TX,KNOX,12,428.5599999999993
TX,LA SALLE,1,377.36999999999955
TX,LA SALLE,2,346.65999999999946
TX,LA SALLE,3,382.0299999999996
