BUYER_STATE,BUYER_COUNTY,MONTH,MME
KS,JOHNSON,3,120219.41999999795
KS,JOHNSON,4,116048.39999999931
KS,JOHNSON,5,119606.85999999876
KS,JOHNSON,6,121067.29999999891
KS,JOHNSON,7,120171.29999999923
KS,JOHNSON,8,119479.15999999983
KS,JOHNSON,9,112762.19999999965
KS,JOHNSON,10,115057.16999999828
KS,JOHNSON,11,114704.97999999872
KS,JOHNSON,12,122184.20999999944
KS,KEARNY,1,163.94000000000003
KS,KEARNY,2,204.02000000000007
KS,KEARNY,3,307.1599999999999
KS,KEARNY,4,239.52000000000004
KS,KEARNY,5,255.78999999999994
KS,KEARNY,6,206.7600000000001
KS,KEARNY,7,209.76000000000005
KS,KEARNY,8,235.08999999999997
KS,KEARNY,9,197.02999999999994
KS,KEARNY,10,266.34999999999997
KS,KEARNY,11,293.23
KS,KEARNY,12,296.03999999999974
KS,KINGMAN,1,1309.5999999999974
KS,KINGMAN,2,1298.8899999999976
KS,KINGMAN,3,1423.4199999999962
KS,KINGMAN,4,1319.9399999999976
KS,KINGMAN,5,1470.0599999999968
KS,KINGMAN,6,1558.7299999999966
KS,KINGMAN,7,1390.1199999999974
KS,KINGMAN,8,1407.5799999999974
KS,KINGMAN,9,1443.2199999999968
KS,KINGMAN,10,1463.4699999999966
KS,KINGMAN,11,1444.7699999999973
KS,KINGMAN,12,1548.0799999999977
KS,KIOWA,1,48.280000000000015
KS,KIOWA,2,87.87
KS,KIOWA,3,78.22
KS,KIOWA,4,47.4
KS,KIOWA,5,64.58999999999999
KS,KIOWA,6,37.59000000000001
KS,KIOWA,7,50.330000000000005
KS,KIOWA,8,52.510000000000005
KS,KIOWA,9,31.070000000000007
KS,KIOWA,10,58.86
KS,KIOWA,11,57.10000000000002
KS,KIOWA,12,51.23000000000001
KS,LABETTE,1,5715.130000000039
KS,LABETTE,2,5501.890000000044
KS,LABETTE,3,6035.030000000051
KS,LABETTE,4,6073.830000000054
KS,LABETTE,5,6151.870000000036
KS,LABETTE,6,6250.820000000041
KS,LABETTE,7,6443.660000000032
KS,LABETTE,8,6250.0000000000255
KS,LABETTE,9,6084.700000000052
KS,LABETTE,10,6482.060000000038
KS,LABETTE,11,6357.560000000048
KS,LABETTE,12,6537.590000000049
KS,LANE,1,193.8500000000001
KS,LANE,2,191.8700000000001
KS,LANE,3,174.41000000000008
KS,LANE,4,161.01000000000013
KS,LANE,5,179.84000000000006
KS,LANE,6,178.8500000000001
KS,LANE,7,155.48000000000008
KS,LANE,8,155.3900000000001
KS,LANE,9,148.04000000000002
KS,LANE,10,206.54000000000008
KS,LANE,11,146.33
KS,LANE,12,148.43000000000004
KS,LEAVENWORTH,1,44806.789999999586
KS,LEAVENWORTH,2,41307.43999999985
KS,LEAVENWORTH,3,46631.82999999972
KS,LEAVENWORTH,4,43128.51999999973
KS,LEAVENWORTH,5,50051.10999999968
KS,LEAVENWORTH,6,43918.00999999967
KS,LEAVENWORTH,7,46033.39999999963
KS,LEAVENWORTH,8,49913.55999999941
KS,LEAVENWORTH,9,46871.659999999654
KS,LEAVENWORTH,10,64844.88999999951
KS,LEAVENWORTH,11,44803.68999999969
KS,LEAVENWORTH,12,39203.41999999972
KS,LINCOLN,1,289.9499999999999
KS,LINCOLN,2,232.30999999999997
KS,LINCOLN,3,338.3399999999997
KS,LINCOLN,4,336.5999999999997
KS,LINCOLN,5,308.3599999999998
KS,LINCOLN,6,301.5799999999998
KS,LINCOLN,7,302.25999999999993
KS,LINCOLN,8,338.72999999999956
KS,LINCOLN,9,313.93999999999966
KS,LINCOLN,10,331.11999999999966
KS,LINCOLN,11,309.62999999999954
KS,LINCOLN,12,328.1199999999998
KS,LINN,1,1158.86
KS,LINN,2,1120.0699999999995
KS,LINN,3,1332.0399999999986
KS,LINN,4,1296.7499999999993
KS,LINN,5,1277.959999999999
KS,LINN,6,1433.309999999998
KS,LINN,7,1283.2499999999984
KS,LINN,8,1351.8699999999983
KS,LINN,9,1538.099999999998
KS,LINN,10,1404.8599999999976
KS,LINN,11,1486.779999999998
KS,LINN,12,1352.7399999999989
KS,LOGAN,1,193.10000000000005
KS,LOGAN,2,176.61
KS,LOGAN,3,253.52000000000004
KS,LOGAN,4,181.46
KS,LOGAN,5,222.08999999999995
KS,LOGAN,6,238.7899999999999
KS,LOGAN,7,241.45999999999995
KS,LOGAN,8,248.53000000000017
KS,LOGAN,9,205.03000000000006
KS,LOGAN,10,258.9100000000001
KS,LOGAN,11,245.2799999999999
KS,LOGAN,12,280.99999999999994
KS,LYON,1,4429.250000000049
KS,LYON,2,4638.550000000045
KS,LYON,3,4430.890000000051
KS,LYON,4,5154.580000000032
KS,LYON,5,4442.220000000051
KS,LYON,6,4883.850000000049
KS,LYON,7,4740.170000000058
KS,LYON,8,5365.260000000036
KS,LYON,9,4591.870000000056
KS,LYON,10,4517.340000000047
KS,LYON,11,4577.160000000058
KS,LYON,12,5280.090000000042
KS,MARION,1,1205.189999999999
KS,MARION,2,1033.1999999999987
KS,MARION,3,1197.2699999999975
KS,MARION,4,1195.679999999998
KS,MARION,5,1312.5299999999966
KS,MARION,6,1304.519999999997
KS,MARION,7,1256.9299999999985
KS,MARION,8,1289.249999999997
KS,MARION,9,1129.4599999999987
KS,MARION,10,1112.6799999999992
KS,MARION,11,1178.6399999999987
KS,MARION,12,1301.5799999999988
KS,MARSHALL,1,1648.6100000000004
KS,MARSHALL,2,1301.1200000000003
KS,MARSHALL,3,1843.0299999999984
KS,MARSHALL,4,1497.609999999999
KS,MARSHALL,5,1721.3699999999974
KS,MARSHALL,6,1787.6699999999987
KS,MARSHALL,7,1885.9799999999968
KS,MARSHALL,8,1862.3999999999962
KS,MARSHALL,9,1649.4299999999998
KS,MARSHALL,10,1758.480000000001
KS,MARSHALL,11,1700.3999999999994
KS,MARSHALL,12,1707.769999999999
KS,MCPHERSON,1,4785.390000000062
KS,MCPHERSON,2,4713.390000000056
KS,MCPHERSON,3,4902.560000000064
KS,MCPHERSON,4,4957.530000000067
KS,MCPHERSON,5,5193.170000000065
KS,MCPHERSON,6,5244.330000000059
KS,MCPHERSON,7,5089.720000000058
KS,MCPHERSON,8,5396.870000000071
KS,MCPHERSON,9,5093.270000000059
KS,MCPHERSON,10,5230.130000000071
KS,MCPHERSON,11,5339.000000000065
KS,MCPHERSON,12,5312.450000000063
KS,MEADE,1,246.73999999999998
KS,MEADE,2,272.96
KS,MEADE,3,231.7000000000001
KS,MEADE,4,238.41999999999996
KS,MEADE,5,303.9
KS,MEADE,6,257.9300000000002
KS,MEADE,7,245.3800000000002
KS,MEADE,8,270.0900000000001
KS,MEADE,9,308.2
KS,MEADE,10,265.87000000000006
KS,MEADE,11,279.1800000000002
KS,MEADE,12,333.4399999999999
KS,MIAMI,1,6602.170000000042
KS,MIAMI,2,5785.2100000000555
KS,MIAMI,3,6088.080000000066
KS,MIAMI,4,5900.8300000000645
KS,MIAMI,5,6233.910000000058
KS,MIAMI,6,7307.390000000047
KS,MIAMI,7,5881.54000000004
KS,MIAMI,8,6406.400000000042
KS,MIAMI,9,6160.550000000053
KS,MIAMI,10,7040.400000000052
KS,MIAMI,11,6743.480000000054
KS,MIAMI,12,7308.74000000004
KS,MITCHELL,1,779.9499999999994
KS,MITCHELL,2,724.2099999999991
KS,MITCHELL,3,821.9099999999994
KS,MITCHELL,4,716.3199999999994
KS,MITCHELL,5,749.6299999999993
KS,MITCHELL,6,794.159999999999
KS,MITCHELL,7,843.0299999999986
KS,MITCHELL,8,817.1799999999989
KS,MITCHELL,9,803.3699999999993
KS,MITCHELL,10,838.5099999999992
KS,MITCHELL,11,764.2299999999987
KS,MITCHELL,12,755.4299999999986
KS,MONTGOMERY,1,8032.070000000001
KS,MONTGOMERY,2,7645.289999999999
KS,MONTGOMERY,3,8433.95
KS,MONTGOMERY,4,8145.549999999984
KS,MONTGOMERY,5,8579.970000000028
KS,MONTGOMERY,6,8396.500000000011
KS,MONTGOMERY,7,8310.17
KS,MONTGOMERY,8,8129.549999999993
KS,MONTGOMERY,9,8202.399999999992
KS,MONTGOMERY,10,8448.400000000003
KS,MONTGOMERY,11,8382.690000000017
KS,MONTGOMERY,12,8591.15000000006
KS,MORRIS,1,399.4099999999998
KS,MORRIS,2,402.6100000000001
KS,MORRIS,3,426.38
KS,MORRIS,4,432.5799999999997
KS,MORRIS,5,444.7899999999996
KS,MORRIS,6,461.65000000000015
KS,MORRIS,7,500.52999999999975
KS,MORRIS,8,442.91
KS,MORRIS,9,484.3799999999999
KS,MORRIS,10,494.34000000000003
KS,MORRIS,11,505.1299999999996
KS,MORRIS,12,508.8799999999995
KS,MORTON,1,1750.2599999999975
KS,MORTON,2,1593.0299999999995
KS,MORTON,3,1762.0599999999974
KS,MORTON,4,1902.2399999999975
KS,MORTON,5,1628.2999999999984
KS,MORTON,6,1708.6199999999988
KS,MORTON,7,1542.3599999999979
KS,MORTON,8,1792.919999999998
KS,MORTON,9,1767.5599999999986
KS,MORTON,10,1724.5099999999982
KS,MORTON,11,1917.669999999998
KS,MORTON,12,1756.2699999999988
KS,NEMAHA,1,1403.6799999999994
KS,NEMAHA,2,1462.9799999999989
KS,NEMAHA,3,1545.2399999999989
KS,NEMAHA,4,1354.599999999997
KS,NEMAHA,5,1524.3499999999988
KS,NEMAHA,6,1544.4099999999974
KS,NEMAHA,7,1479.9899999999982
KS,NEMAHA,8,1466.1099999999983
KS,NEMAHA,9,1455.4199999999971
KS,NEMAHA,10,1588.3699999999967
KS,NEMAHA,11,1563.509999999999
KS,NEMAHA,12,1427.0099999999973
KS,NEOSHO,1,3264.300000000037
KS,NEOSHO,2,2986.230000000028
KS,NEOSHO,3,3504.18000000005
KS,NEOSHO,4,3475.48000000004
KS,NEOSHO,5,3313.7200000000457
KS,NEOSHO,6,3629.3400000000497
KS,NEOSHO,7,3278.380000000043
KS,NEOSHO,8,3498.5300000000507
KS,NEOSHO,9,3411.720000000041
KS,NEOSHO,10,3629.160000000051
KS,NEOSHO,11,3474.5600000000454
KS,NEOSHO,12,3610.26000000005
KS,NESS,1,339.5099999999997
KS,NESS,2,325.86
KS,NESS,3,377.7199999999998
KS,NESS,4,307.3599999999998
KS,NESS,5,350.52999999999975
KS,NESS,6,347.0399999999997
KS,NESS,7,330.58999999999975
KS,NESS,8,368.1899999999998
KS,NESS,9,373.4299999999995
KS,NESS,10,389.7899999999995
KS,NESS,11,375.7899999999998
KS,NESS,12,336.0199999999999
KS,NORTON,1,1055.4100000000012
KS,NORTON,2,891.37
KS,NORTON,3,980.7800000000001
KS,NORTON,4,1048.0900000000008
KS,NORTON,5,1096.8499999999992
KS,NORTON,6,1118.0199999999998
KS,NORTON,7,1035.24
KS,NORTON,8,1127.7600000000014
KS,NORTON,9,1031.7399999999998
KS,NORTON,10,1055.4099999999996
KS,NORTON,11,1125.8100000000002
KS,NORTON,12,1130.1700000000008
KS,OSAGE,1,1513.069999999997
KS,OSAGE,2,1194.2699999999993
KS,OSAGE,3,1384.5599999999974
KS,OSAGE,4,1425.7999999999984
KS,OSAGE,5,1587.0199999999975
KS,OSAGE,6,1742.4499999999973
KS,OSAGE,7,1410.1299999999978
KS,OSAGE,8,1458.1099999999974
KS,OSAGE,9,1312.1399999999987
KS,OSAGE,10,1405.0599999999972
KS,OSAGE,11,1491.0599999999977
KS,OSAGE,12,1310.7899999999986
KS,OSBORNE,1,361.0499999999998
KS,OSBORNE,2,335.1300000000002
KS,OSBORNE,3,419.68
KS,OSBORNE,4,373.2400000000002
KS,OSBORNE,5,376.16
KS,OSBORNE,6,383.19
KS,OSBORNE,7,422.66999999999996
KS,OSBORNE,8,425.7799999999999
KS,OSBORNE,9,352.98
KS,OSBORNE,10,436.39999999999986
KS,OSBORNE,11,406.0999999999999
KS,OSBORNE,12,441.40999999999946
KS,OTTAWA,1,835.1599999999987
KS,OTTAWA,2,675.2899999999989
KS,OTTAWA,3,917.659999999999
KS,OTTAWA,4,632.879999999999
KS,OTTAWA,5,652.2699999999991
KS,OTTAWA,6,766.089999999999
KS,OTTAWA,7,776.0399999999993
KS,OTTAWA,8,729.2899999999993
KS,OTTAWA,9,690.2299999999988
KS,OTTAWA,10,813.5199999999996
KS,OTTAWA,11,739.9899999999989
KS,OTTAWA,12,999.9099999999987
KS,PAWNEE,1,870.04
KS,PAWNEE,2,791.7799999999994
KS,PAWNEE,3,887.1299999999978
KS,PAWNEE,4,847.6999999999983
KS,PAWNEE,5,942.4199999999986
KS,PAWNEE,6,882.1499999999975
KS,PAWNEE,7,883.4299999999987
KS,PAWNEE,8,930.2799999999992
KS,PAWNEE,9,946.8799999999989
KS,PAWNEE,10,922.029999999999
KS,PAWNEE,11,963.2899999999993
KS,PAWNEE,12,950.5400000000002
KS,PHILLIPS,1,865.9099999999984
KS,PHILLIPS,2,481.07999999999913
KS,PHILLIPS,3,643.899999999999
KS,PHILLIPS,4,542.7899999999994
KS,PHILLIPS,5,623.9299999999993
KS,PHILLIPS,6,708.519999999999
KS,PHILLIPS,7,609.1399999999992
KS,PHILLIPS,8,635.5199999999988
KS,PHILLIPS,9,523.569999999999
KS,PHILLIPS,10,768.2399999999983
KS,PHILLIPS,11,674.8599999999988
KS,PHILLIPS,12,692.2299999999988
KS,POTTAWATOMIE,1,2002.8899999999942
KS,POTTAWATOMIE,2,1917.769999999994
KS,POTTAWATOMIE,3,2004.3899999999944
KS,POTTAWATOMIE,4,2045.8599999999947
KS,POTTAWATOMIE,5,2015.3599999999956
KS,POTTAWATOMIE,6,2172.359999999999
KS,POTTAWATOMIE,7,2061.6399999999962
KS,POTTAWATOMIE,8,2238.8399999999992
KS,POTTAWATOMIE,9,2218.180000000004
KS,POTTAWATOMIE,10,2202.949999999998
KS,POTTAWATOMIE,11,2259.7500000000023
KS,POTTAWATOMIE,12,2107.649999999998
KS,PRATT,1,3485.2700000000264
KS,PRATT,2,3529.9700000000284
KS,PRATT,3,3664.3200000000347
KS,PRATT,4,3667.1100000000365
KS,PRATT,5,3910.10000000004
KS,PRATT,6,3731.940000000035
KS,PRATT,7,3834.970000000036
KS,PRATT,8,3914.840000000033
KS,PRATT,9,3747.980000000033
KS,PRATT,10,3777.810000000029
KS,PRATT,11,3794.5400000000354
KS,PRATT,12,4216.120000000039
KS,RAWLINS,1,183.1700000000001
KS,RAWLINS,2,173.64000000000004
KS,RAWLINS,3,217.6600000000001
KS,RAWLINS,4,212.64000000000007
KS,RAWLINS,5,162.57
KS,RAWLINS,6,187.78
KS,RAWLINS,7,205.6800000000001
KS,RAWLINS,8,177.67000000000007
KS,RAWLINS,9,209.08000000000013
KS,RAWLINS,10,191.92000000000002
KS,RAWLINS,11,168.51
KS,RAWLINS,12,244.28000000000006
KS,RENO,1,10723.330000000182
KS,RENO,2,10465.040000000166
KS,RENO,3,12092.3200000003
KS,RENO,4,11646.650000000247
KS,RENO,5,11467.070000000242
KS,RENO,6,11879.140000000281
KS,RENO,7,11617.920000000238
KS,RENO,8,12713.400000000327
KS,RENO,9,12207.480000000292
KS,RENO,10,12964.040000000296
KS,RENO,11,12740.600000000322
KS,RENO,12,14113.820000000376
KS,REPUBLIC,1,1172.8599999999983
KS,REPUBLIC,2,1180.3399999999986
KS,REPUBLIC,3,1237.0999999999983
KS,REPUBLIC,4,1220.3499999999983
KS,REPUBLIC,5,1165.6599999999983
KS,REPUBLIC,6,1360.8999999999965
KS,REPUBLIC,7,1243.5499999999984
KS,REPUBLIC,8,1400.309999999997
KS,REPUBLIC,9,1263.649999999997
KS,REPUBLIC,10,1468.1999999999957
KS,REPUBLIC,11,1269.649999999998
KS,REPUBLIC,12,1319.0399999999988
KS,RICE,1,1202.0699999999997
KS,RICE,2,1246.249999999999
KS,RICE,3,1222.1399999999994
KS,RICE,4,1155.6499999999987
KS,RICE,5,1231.3399999999983
KS,RICE,6,1262.0000000000002
KS,RICE,7,1211.1099999999985
KS,RICE,8,1375.7999999999988
KS,RICE,9,1210.6700000000005
KS,RICE,10,1418.6599999999994
KS,RICE,11,1276.9399999999991
KS,RICE,12,1360.2799999999993
KS,RILEY,1,10206.050000000143
KS,RILEY,2,9336.350000000091
KS,RILEY,3,10598.250000000211
KS,RILEY,4,10273.430000000128
KS,RILEY,5,10188.720000000141
KS,RILEY,6,10423.310000000161
KS,RILEY,7,10862.200000000177
KS,RILEY,8,10640.740000000194
KS,RILEY,9,10574.220000000141
KS,RILEY,10,10827.180000000177
KS,RILEY,11,10624.930000000153
KS,RILEY,12,11518.130000000208
KS,ROOKS,1,628.0699999999995
KS,ROOKS,2,613.299999999999
KS,ROOKS,3,612.3699999999989
KS,ROOKS,4,662.2599999999987
KS,ROOKS,5,687.4599999999988
KS,ROOKS,6,611.3499999999984
KS,ROOKS,7,635.4999999999995
KS,ROOKS,8,677.649999999999
KS,ROOKS,9,648.2499999999991
KS,ROOKS,10,700.3999999999987
KS,ROOKS,11,662.9499999999985
KS,ROOKS,12,702.2499999999987
KS,RUSH,1,158.86000000000013
KS,RUSH,2,185.77000000000007
KS,RUSH,3,175.69000000000014
KS,RUSH,4,199.68000000000012
KS,RUSH,5,188.23000000000008
KS,RUSH,6,225.83000000000007
KS,RUSH,7,193.21
KS,RUSH,8,225.59000000000015
KS,RUSH,9,183.96000000000015
KS,RUSH,10,240.94000000000014
KS,RUSH,11,211.64000000000016
KS,RUSH,12,230.19000000000005
KS,RUSSELL,1,810.8899999999996
KS,RUSSELL,2,796.1999999999997
KS,RUSSELL,3,704.7299999999992
KS,RUSSELL,4,767.4899999999991
KS,RUSSELL,5,774.329999999999
KS,RUSSELL,6,876.0799999999992
KS,RUSSELL,7,821.0699999999991
KS,RUSSELL,8,978.759999999999
KS,RUSSELL,9,861.9099999999986
KS,RUSSELL,10,991.2199999999991
KS,RUSSELL,11,898.0699999999994
KS,RUSSELL,12,916.3799999999985
KS,SALINE,1,9706.230000000145
KS,SALINE,2,9491.840000000087
KS,SALINE,3,10773.450000000215
KS,SALINE,4,10401.490000000214
KS,SALINE,5,10513.61000000021
KS,SALINE,6,10552.950000000208
KS,SALINE,7,10530.470000000178
KS,SALINE,8,11189.74000000022
KS,SALINE,9,10758.450000000179
KS,SALINE,10,11648.420000000275
KS,SALINE,11,10822.850000000191
KS,SALINE,12,11818.060000000252
KS,SCOTT,1,735.6099999999998
KS,SCOTT,2,656.2799999999995
KS,SCOTT,3,887.1599999999996
KS,SCOTT,4,605.8999999999991
KS,SCOTT,5,836.2199999999997
KS,SCOTT,6,792.0499999999992
KS,SCOTT,7,746.0299999999995
KS,SCOTT,8,756.6899999999994
KS,SCOTT,9,824.4099999999992
KS,SCOTT,10,754.3099999999994
KS,SCOTT,11,825.4299999999994
KS,SCOTT,12,774.6399999999996
KS,SEDGWICK,1,110191.96999999699
KS,SEDGWICK,2,104334.18999999718
KS,SEDGWICK,3,116775.18999999689
KS,SEDGWICK,4,109746.24999999673
KS,SEDGWICK,5,114186.99999999744
KS,SEDGWICK,6,116297.78999999788
KS,SEDGWICK,7,116476.48999999693
KS,SEDGWICK,8,118459.32999999721
KS,SEDGWICK,9,115047.73999999695
KS,SEDGWICK,10,116802.76999999695
KS,SEDGWICK,11,116047.34999999631
KS,SEDGWICK,12,122983.65999999888
KS,SEWARD,1,3800.760000000033
KS,SEWARD,2,3349.520000000026
KS,SEWARD,3,3696.6400000000394
KS,SEWARD,4,3505.00000000003
KS,SEWARD,5,3643.7700000000364
KS,SEWARD,6,3662.2300000000373
KS,SEWARD,7,3755.970000000039
KS,SEWARD,8,3894.950000000052
KS,SEWARD,9,3471.3700000000385
KS,SEWARD,10,3629.9500000000407
KS,SEWARD,11,3673.550000000046
KS,SEWARD,12,3744.5900000000424
KS,SHAWNEE,1,28098.81999999976
KS,SHAWNEE,2,26799.47999999977
KS,SHAWNEE,3,30654.33999999931
KS,SHAWNEE,4,29417.25999999958
KS,SHAWNEE,5,29127.749999999578
KS,SHAWNEE,6,29258.409999999505
KS,SHAWNEE,7,29923.319999999512
KS,SHAWNEE,8,30324.9399999994
KS,SHAWNEE,9,28643.859999999557
KS,SHAWNEE,10,29194.119999999475
KS,SHAWNEE,11,30235.189999999326
KS,SHAWNEE,12,32275.47999999934
KS,SHERIDAN,1,231.8600000000001
KS,SHERIDAN,2,244.0500000000001
KS,SHERIDAN,3,255.0900000000001
KS,SHERIDAN,4,266.41000000000014
KS,SHERIDAN,5,232.14000000000016
KS,SHERIDAN,6,212.51000000000005
KS,SHERIDAN,7,249.9500000000001
KS,SHERIDAN,8,261.7699999999999
KS,SHERIDAN,9,236.16000000000014
KS,SHERIDAN,10,234.33999999999997
KS,SHERIDAN,11,264.84
KS,SHERIDAN,12,280.2
KS,SHERMAN,1,1796.8399999999992
KS,SHERMAN,2,1382.6999999999987
KS,SHERMAN,3,1814.1699999999994
KS,SHERMAN,4,1784.7699999999982
KS,SHERMAN,5,1679.5599999999974
KS,SHERMAN,6,1725.169999999998
KS,SHERMAN,7,1635.0199999999977
KS,SHERMAN,8,1624.2999999999988
KS,SHERMAN,9,1563.130000000001
KS,SHERMAN,10,1695.9099999999996
KS,SHERMAN,11,1820.9599999999984
KS,SHERMAN,12,1790.3199999999954
KS,SMITH,1,511.7799999999998
KS,SMITH,2,446.0799999999997
KS,SMITH,3,429.3999999999997
KS,SMITH,4,516.0699999999994
KS,SMITH,5,513.5999999999995
KS,SMITH,6,513.7699999999994
KS,SMITH,7,528.1299999999997
KS,SMITH,8,594.3899999999992
KS,SMITH,9,521.7899999999993
KS,SMITH,10,519.9199999999993
KS,SMITH,11,469.3399999999993
KS,SMITH,12,484.7699999999996
KS,STANTON,1,225.21000000000004
KS,STANTON,2,240.73000000000008
KS,STANTON,3,254.78
KS,STANTON,4,218.59000000000006
KS,STANTON,5,232.48000000000008
KS,STANTON,6,238.75000000000006
KS,STANTON,7,263.16
KS,STANTON,8,229.76000000000008
KS,STANTON,9,220.25000000000006
KS,STANTON,10,250.22000000000003
KS,STANTON,11,252.11000000000007
KS,STANTON,12,202.66000000000014
KS,STEVENS,1,517.8099999999991
KS,STEVENS,2,337.1199999999996
KS,STEVENS,3,636.2799999999996
KS,STEVENS,4,447.429999999999
KS,STEVENS,5,423.78999999999917
KS,STEVENS,6,602.9899999999991
KS,STEVENS,7,467.9499999999995
KS,STEVENS,8,546.5199999999996
KS,STEVENS,9,482.2699999999992
KS,STEVENS,10,508.38999999999925
KS,STEVENS,11,505.46999999999946
KS,STEVENS,12,627.3899999999993
KS,SUMNER,1,3603.730000000037
KS,SUMNER,2,3552.400000000034
KS,SUMNER,3,3913.0500000000407
KS,SUMNER,4,3963.420000000046
KS,SUMNER,5,4053.1600000000476
KS,SUMNER,6,4031.250000000043
KS,SUMNER,7,4164.140000000038
KS,SUMNER,8,4130.490000000046
KS,SUMNER,9,4190.000000000046
KS,SUMNER,10,4145.040000000043
KS,SUMNER,11,4130.340000000046
KS,SUMNER,12,4483.300000000039
KS,THOMAS,1,1832.349999999998
KS,THOMAS,2,1663.3399999999976
KS,THOMAS,3,2057.029999999998
KS,THOMAS,4,1754.3999999999983
KS,THOMAS,5,1884.7299999999982
KS,THOMAS,6,1903.7199999999984
KS,THOMAS,7,2000.1099999999965
KS,THOMAS,8,1971.0599999999954
KS,THOMAS,9,1896.029999999996
KS,THOMAS,10,1971.9899999999968
KS,THOMAS,11,2039.4099999999971
KS,THOMAS,12,2157.1000000000026
KS,TREGO,1,445.8999999999993
KS,TREGO,2,377.41999999999933
KS,TREGO,3,442.52999999999923
KS,TREGO,4,425.2699999999992
KS,TREGO,5,533.9699999999992
KS,TREGO,6,535.7699999999991
KS,TREGO,7,493.7399999999988
KS,TREGO,8,548.7499999999989
KS,TREGO,9,481.93999999999886
KS,TREGO,10,517.5399999999989
KS,TREGO,11,507.899999999999
KS,TREGO,12,575.309999999999
KS,WABAUNSEE,2,0.3
KS,WABAUNSEE,6,0.6
KS,WABAUNSEE,9,0.3
KS,WALLACE,3,16.349999999999998
KS,WALLACE,4,3.2800000000000002
KS,WALLACE,5,6.75
KS,WALLACE,6,6.359999999999999
KS,WALLACE,7,5.41
KS,WALLACE,8,8.76
KS,WALLACE,9,6.0
KS,WALLACE,10,12.039999999999997
KS,WALLACE,11,5.16
KS,WALLACE,12,11.129999999999999
KS,WASHINGTON,1,238.83000000000007
KS,WASHINGTON,2,232.1600000000001
KS,WASHINGTON,3,256.87
KS,WASHINGTON,4,211.22
KS,WASHINGTON,5,257.48
KS,WASHINGTON,6,264.67000000000013
KS,WASHINGTON,7,240.00000000000006
KS,WASHINGTON,8,256.2700000000001
KS,WASHINGTON,9,261.9
KS,WASHINGTON,10,267.29000000000013
KS,WASHINGTON,11,249.64000000000004
KS,WASHINGTON,12,212.99000000000012
KS,WICHITA,1,161.31000000000003
KS,WICHITA,2,121.23000000000005
KS,WICHITA,3,127.99000000000012
KS,WICHITA,4,187.20000000000007
KS,WICHITA,5,137.73000000000005
KS,WICHITA,6,149.9000000000001
KS,WICHITA,7,204.77000000000024
KS,WICHITA,8,155.58000000000007
KS,WICHITA,9,157.12000000000006
KS,WICHITA,10,197.7400000000001
KS,WICHITA,11,136.18000000000004
KS,WICHITA,12,189.44
KS,WILSON,1,1108.5999999999992
KS,WILSON,2,1109.3999999999994
KS,WILSON,3,1319.2699999999977
KS,WILSON,4,1107.409999999998
KS,WILSON,5,1240.5999999999974
KS,WILSON,6,1228.3799999999987
KS,WILSON,7,1186.4099999999985
KS,WILSON,8,1364.599999999998
KS,WILSON,9,1106.229999999998
KS,WILSON,10,1392.6799999999957
KS,WILSON,11,1392.1099999999967
KS,WILSON,12,1293.5499999999975
KS,WOODSON,1,385.50999999999976
KS,WOODSON,2,336.0099999999998
KS,WOODSON,3,408.1099999999997
KS,WOODSON,4,368.5499999999997
KS,WOODSON,5,429.61999999999927
KS,WOODSON,6,493.91999999999933
KS,WOODSON,7,464.30999999999955
KS,WOODSON,8,396.26999999999936
KS,WOODSON,9,426.4799999999995
KS,WOODSON,10,418.7399999999994
KS,WOODSON,11,475.5299999999994
KS,WOODSON,12,417.1899999999994
KS,WYANDOTTE,1,29085.00999999974
KS,WYANDOTTE,2,27712.529999999722
KS,WYANDOTTE,3,30141.279999999577
KS,WYANDOTTE,4,29198.819999999716
KS,WYANDOTTE,5,29456.329999999678
KS,WYANDOTTE,6,30831.199999999517
KS,WYANDOTTE,7,29934.369999999562
KS,WYANDOTTE,8,31104.14999999944
KS,WYANDOTTE,9,30259.659999999563
KS,WYANDOTTE,10,31044.559999999434
KS,WYANDOTTE,11,29940.849999999493
KS,WYANDOTTE,12,31924.599999999384
NM,BERNALILLO,1,160988.56999999765
NM,BERNALILLO,2,161658.75999999838
NM,BERNALILLO,3,182676.01999999685
NM,BERNALILLO,4,166502.67999999772
NM,BERNALILLO,5,176698.6699999971
NM,BERNALILLO,6,172970.57999999516
NM,BERNALILLO,7,174093.30999999767
NM,BERNALILLO,8,177024.5099999959
NM,BERNALILLO,9,175692.22999999838
NM,BERNALILLO,10,181765.4199999953
NM,BERNALILLO,11,176210.52999999665
NM,BERNALILLO,12,189451.98999999653
NM,CATRON,5,2.69
NM,CATRON,10,1.34
NM,CHAVES,1,11316.760000000155
NM,CHAVES,2,11679.640000000169
NM,CHAVES,3,13101.390000000245
NM,CHAVES,4,12193.530000000243
NM,CHAVES,5,12747.470000000265
NM,CHAVES,6,13084.170000000242
NM,CHAVES,7,12528.01000000021
NM,CHAVES,8,13753.000000000193
NM,CHAVES,9,12793.890000000236
NM,CHAVES,10,13211.150000000218
NM,CHAVES,11,12599.370000000185
NM,CHAVES,12,13999.210000000225
NM,CIBOLA,1,2083.109999999998
NM,CIBOLA,2,1829.4799999999975
NM,CIBOLA,3,1907.5899999999983
NM,CIBOLA,4,1779.8999999999976
